subject_country,migrated_country,region,total_migrant,male_migrant,female_migrant,18to24_migrant,25to34_migrant,35_to_54_migrant,55+_migrant
Ireland,Ireland,Europe,0,0,0,0,0,0,0
Ireland,Israel,Asia,0,0,0,0,0,0,0
Ireland,Italy,Europe,3300,1300,1900,370,1300,1400,0
Ireland,Japan,Asia,1100,480,320,0,450,430,0
Ireland,Jordan,Asia,0,0,0,0,0,0,0
Ireland,Kazakhstan,Asia,0,0,0,0,0,0,0
Ireland,Kenya,Africa,400,0,0,0,0,0,0
Ireland,Kuwait,Asia,330,0,0,0,0,0,0
Ireland,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Ireland,Latvia,Europe,0,0,0,0,0,0,0
Ireland,Lebanon,Asia,0,0,0,0,0,0,0
Ireland,Libya,Africa,0,0,0,0,0,0,0
Ireland,Lithuania,Europe,0,0,0,0,0,0,0
Ireland,Luxembourg,Europe,490,0,0,0,0,0,0
Ireland,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Ireland,Malaysia,Asia,1400,600,500,0,700,530,0
Ireland,Malta,Europe,310,0,0,0,0,0,0
Ireland,Mexico,Americas,620,0,0,0,0,0,0
Ireland,Morocco,Africa,0,0,0,0,0,0,0
Ireland,Netherlands,Europe,3000,1300,1400,350,1400,1000,0
Ireland,New Zealand,Oceania,2000,880,930,0,670,1100,0
Ireland,Nigeria,Africa,470,0,0,0,0,0,0
Ireland,Cyprus.1,Other,0,0,0,0,0,0,0
Ireland,Norway,Europe,410,0,0,0,0,0,0
Ireland,Oman,Asia,390,0,0,0,0,0,0
Ireland,Pakistan,Asia,750,500,0,0,0,0,0
Ireland,Palestine,Asia,0,0,0,0,0,0,0
Ireland,Panama,Americas,0,0,0,0,0,0,0
Ireland,Paraguay,Americas,0,0,0,0,0,0,0
Ireland,Peru,Americas,0,0,0,0,0,0,0
Ireland,Philippines,Asia,470,0,0,0,0,0,0
Ireland,Poland,Europe,840,390,390,0,0,480,0
Ireland,Portugal,Europe,550,0,0,0,0,0,0
Ireland,Puerto Rico,Americas,0,0,0,0,0,0,0
Ireland,Qatar,Asia,320,0,0,0,0,0,0
Ireland,South korea,Other,610,0,0,0,0,0,0
Ireland,Romania,Europe,0,0,0,0,0,0,0
Ireland,Saudi Arabia,Asia,2900,1300,1300,0,1600,1100,0
Ireland,Serbia,Europe,0,0,0,0,0,0,0
Ireland,Singapore,Asia,11000,4700,4100,1800,5500,3500,0
Ireland,Slovakia,Europe,0,0,0,0,0,0,0
Ireland,Slovenia,Europe,0,0,0,0,0,0,0
Ireland,South Africa,Africa,770,350,0,0,0,330,0
Ireland,Spain,Europe,5900,2700,2700,700,2300,2600,310
Ireland,Sri Lanka,Asia,3700,690,810,0,2500,1100,0
Ireland,Sudan,Africa,0,0,0,0,0,0,0
Ireland,Sweden,Europe,1300,500,660,0,470,610,0
Ireland,Switzerland,Europe,1900,0,0,0,0,0,0
Ireland,Taiwan,Asia,0,0,0,0,0,0,0
Ireland,Thailand,Asia,470,0,0,0,0,0,0
Ireland,Tunisia,Africa,0,0,0,0,0,0,0
Ireland,Türkiye,Asia,780,340,0,0,360,0,0
Ireland,Uganda,Africa,0,0,0,0,0,0,0
Ireland,Ukraine,Europe,0,0,0,0,0,0,0
Ireland,United Arab Emirates,Asia,4300,2200,1600,0,1800,2000,0
Ireland,United Kingdom,Europe,50000,23000,23000,2300,18000,23000,6300
Ireland,United States of America,Americas,62000,26000,32000,6700,22000,27000,6900
Ireland,Uruguay,Americas,0,0,0,0,0,0,0
Ireland,Uzbekistan,Asia,0,0,0,0,0,0,0
Ireland,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Ireland,Viet Nam,Asia,800,330,310,0,410,0,0
Israel,Argentina,Americas,510,0,0,0,0,0,0
Israel,Armenia,Asia,0,0,0,0,0,0,0
Israel,Australia,Oceania,2100,1100,810,0,480,1300,0
Israel,Austria,Europe,0,0,0,0,0,0,0
Israel,Azerbaijan,Asia,0,0,0,0,0,0,0
Israel,Bahrain,Asia,0,0,0,0,0,0,0
Israel,Bangladesh,Asia,0,0,0,0,0,0,0
Israel,Belarus,Europe,0,0,0,0,0,0,0
Israel,Belgium,Europe,0,0,0,0,0,0,0
Israel,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Israel,Brazil,Americas,980,600,0,0,0,490,0
Israel,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Israel,Bulgaria,Europe,0,0,0,0,0,0,0
Israel,Canada,Americas,6700,3200,2900,0,1200,4400,920
Israel,Chile,Americas,0,0,0,0,0,0,0
Israel,China (Mainland),Asia,720,0,0,0,330,0,0
Israel,Colombia,Americas,0,0,0,0,0,0,0
Israel,Costa Rica,Americas,0,0,0,0,0,0,0
Israel,Croatia,Europe,0,0,0,0,0,0,0
Israel,Cuba,Americas,0,0,0,0,0,0,0
Israel,Cyprus,Asia,0,0,0,0,0,0,0
Israel,Czechia,Europe,0,0,0,0,0,0,0
Israel,Denmark,Europe,0,0,0,0,0,0,0
Israel,Dominican Republic,Americas,0,0,0,0,0,0,0
Israel,Ecuador,Americas,0,0,0,0,0,0,0
Israel,Egypt,Africa,0,0,0,0,0,0,0
Israel,Estonia,Europe,0,0,0,0,0,0,0
Israel,Ethiopia,Africa,0,0,0,0,0,0,0
Israel,Finland,Europe,0,0,0,0,0,0,0
Israel,France,Europe,810,390,340,0,0,360,0
Israel,Georgia,Asia,0,0,0,0,0,0,0
Israel,Germany,Europe,1600,870,610,0,600,890,0
Israel,Ghana,Africa,0,0,0,0,0,0,0
Israel,Greece,Europe,0,0,0,0,0,0,0
Israel,Guatemala,Americas,0,0,0,0,0,0,0
Israel,Honduras,Americas,0,0,0,0,0,0,0
Israel,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Israel,Hungary,Europe,0,0,0,0,0,0,0
Israel,Iceland,Europe,0,0,0,0,0,0,0
Israel,India,Asia,1200,720,0,0,480,470,0
Israel,Indonesia,Asia,0,0,0,0,0,0,0
Israel,Iraq,Asia,0,0,0,0,0,0,0
Israel,Ireland,Europe,0,0,0,0,0,0,0
Israel,Israel,Asia,0,0,0,0,0,0,0
Israel,Italy,Europe,400,0,0,0,0,0,0
Israel,Japan,Asia,330,0,0,0,0,0,0
Israel,Jordan,Asia,0,0,0,0,0,0,0
Israel,Kazakhstan,Asia,0,0,0,0,0,0,0
Israel,Kenya,Africa,0,0,0,0,0,0,0
Israel,Kuwait,Asia,0,0,0,0,0,0,0
Israel,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Israel,Latvia,Europe,0,0,0,0,0,0,0
Israel,Lebanon,Asia,0,0,0,0,0,0,0
Israel,Libya,Africa,0,0,0,0,0,0,0
Israel,Lithuania,Europe,0,0,0,0,0,0,0
Israel,Luxembourg,Europe,0,0,0,0,0,0,0
Israel,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Israel,Malaysia,Asia,0,0,0,0,0,0,0
Israel,Malta,Europe,0,0,0,0,0,0,0
Israel,Mexico,Americas,660,360,0,0,0,0,0
Israel,Morocco,Africa,0,0,0,0,0,0,0
Israel,Netherlands,Europe,880,440,330,0,0,500,0
Israel,New Zealand,Oceania,0,0,0,0,0,0,0
Israel,Nigeria,Africa,0,0,0,0,0,0,0
Israel,Cyprus.1,Other,0,0,0,0,0,0,0
Israel,Norway,Europe,0,0,0,0,0,0,0
Israel,Oman,Asia,0,0,0,0,0,0,0
Israel,Pakistan,Asia,0,0,0,0,0,0,0
Israel,Palestine,Asia,300,0,0,0,0,0,0
Israel,Panama,Americas,0,0,0,0,0,0,0
Israel,Paraguay,Americas,0,0,0,0,0,0,0
Israel,Peru,Americas,0,0,0,0,0,0,0
Israel,Philippines,Asia,0,0,0,0,0,0,0
Israel,Poland,Europe,0,0,0,0,0,0,0
Israel,Portugal,Europe,0,0,0,0,0,0,0
Israel,Puerto Rico,Americas,0,0,0,0,0,0,0
Israel,Qatar,Asia,0,0,0,0,0,0,0
Israel,South korea,Other,0,0,0,0,0,0,0
Israel,Romania,Europe,0,0,0,0,0,0,0
Israel,Saudi Arabia,Asia,0,0,0,0,0,0,0
Israel,Serbia,Europe,0,0,0,0,0,0,0
Israel,Singapore,Asia,510,0,0,0,0,0,0
Israel,Slovakia,Europe,0,0,0,0,0,0,0
Israel,Slovenia,Europe,0,0,0,0,0,0,0
Israel,South Africa,Africa,0,0,0,0,0,0,0
Israel,Spain,Europe,660,0,0,0,0,0,0
Israel,Sri Lanka,Asia,0,0,0,0,0,0,0
Israel,Sudan,Africa,0,0,0,0,0,0,0
Israel,Sweden,Europe,0,0,0,0,0,0,0
Israel,Switzerland,Europe,600,0,0,0,0,0,0
Israel,Taiwan,Asia,0,0,0,0,0,0,0
Israel,Thailand,Asia,0,0,0,0,0,0,0
Israel,Tunisia,Africa,0,0,0,0,0,0,0
Israel,Türkiye,Asia,410,0,0,0,0,0,0
Israel,Uganda,Africa,0,0,0,0,0,0,0
Israel,Ukraine,Europe,0,0,0,0,0,0,0
Israel,United Arab Emirates,Asia,430,0,0,0,0,0,0
Israel,United Kingdom,Europe,4900,0,0,0,0,0,0
Israel,United States of America,Americas,52000,24000,23000,1300,9600,33000,8000
Israel,Uruguay,Americas,0,0,0,0,0,0,0
Israel,Uzbekistan,Asia,0,0,0,0,0,0,0
Israel,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Israel,Viet Nam,Asia,0,0,0,0,0,0,0
Japan,Argentina,Americas,4300,1900,2200,400,1400,2100,380
Japan,Armenia,Asia,440,0,0,0,0,0,0
Japan,Australia,Oceania,7800,3300,4100,580,2700,4200,350
Japan,Austria,Europe,3100,1400,1600,0,1300,1400,0
Japan,Azerbaijan,Asia,1200,380,300,0,750,0,0
Japan,Bahrain,Asia,0,0,0,0,0,0,0
Japan,Bangladesh,Asia,790,450,0,0,0,320,0
Japan,Belarus,Europe,0,0,0,0,0,0,0
Japan,Belgium,Europe,8400,3400,4500,770,3500,3600,510
Japan,Bosnia and Herzegovina,Europe,430,0,0,0,0,0,0
Japan,Brazil,Americas,11000,5200,5300,860,4800,5100,750
Japan,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Japan,Bulgaria,Europe,710,0,0,0,0,0,0
Japan,Canada,Americas,7800,3400,3700,520,2800,4000,560
Japan,Chile,Americas,2700,1200,1200,0,940,1400,0
Japan,China (Mainland),Asia,3600,1300,1200,0,1300,2000,0
Japan,Colombia,Americas,3500,1600,1600,0,1400,1600,0
Japan,Costa Rica,Americas,340,0,0,0,0,0,0
Japan,Croatia,Europe,780,0,480,0,320,370,0
Japan,Cuba,Americas,0,0,0,0,0,0,0
Japan,Cyprus,Asia,350,0,0,0,0,0,0
Japan,Czechia,Europe,1500,620,620,0,630,660,0
Japan,Denmark,Europe,3000,1300,1500,500,1300,990,0
Japan,Dominican Republic,Americas,420,0,0,0,0,0,0
Japan,Ecuador,Americas,1300,660,550,0,550,620,0
Japan,Egypt,Africa,1700,990,560,0,640,780,0
Japan,Estonia,Europe,0,0,0,0,0,0,0
Japan,Ethiopia,Africa,500,0,0,0,0,0,0
Japan,Finland,Europe,1300,380,660,0,530,490,0
Japan,France,Europe,22000,8600,12000,3900,8800,8200,1100
Japan,Georgia,Asia,720,0,0,0,390,0,0
Japan,Germany,Europe,19000,8800,9100,1400,8600,8000,950
Japan,Ghana,Africa,390,0,0,0,0,0,0
Japan,Greece,Europe,2800,1200,1200,0,930,1300,350
Japan,Guatemala,Americas,0,0,0,0,0,0,0
Japan,Honduras,Americas,0,0,0,0,0,0,0
Japan,"Hong Kong SAR, China",Asia,1500,610,630,0,520,710,0
Japan,Hungary,Europe,1100,300,530,0,500,450,0
Japan,Iceland,Europe,0,0,0,0,0,0,0
Japan,India,Asia,5700,3200,1500,1300,2500,1800,0
Japan,Indonesia,Asia,2800,910,870,830,1200,720,0
Japan,Iraq,Asia,330,0,0,0,0,0,0
Japan,Ireland,Europe,3100,1300,1600,0,1200,1400,0
Japan,Israel,Asia,1800,920,660,0,610,830,0
Japan,Italy,Europe,0,0,0,0,0,0,0
Japan,Japan,Asia,2300,990,850,0,850,1200,0
Japan,Jordan,Asia,590,0,0,0,0,0,0
Japan,Kazakhstan,Asia,1100,0,0,300,500,0,0
Japan,Kenya,Africa,720,320,0,0,0,360,0
Japan,Kuwait,Asia,0,0,0,0,0,0,0
Japan,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Japan,Latvia,Europe,0,0,0,0,0,0,0
Japan,Lebanon,Asia,830,410,370,0,350,0,0
Japan,Libya,Africa,0,0,0,0,0,0,0
Japan,Lithuania,Europe,630,0,0,0,0,0,0
Japan,Luxembourg,Europe,2600,1300,1100,0,990,1200,0
Japan,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Japan,Malaysia,Asia,690,310,0,0,0,0,0
Japan,Malta,Europe,1200,590,510,0,460,590,0
Japan,Mexico,Americas,6000,2900,2700,760,2500,2400,0
Japan,Morocco,Africa,1300,610,410,0,590,430,0
Japan,Netherlands,Europe,9700,4300,4700,1100,4500,3700,460
Japan,New Zealand,Oceania,750,320,380,0,0,460,0
Japan,Nigeria,Africa,880,440,0,0,0,330,0
Japan,Cyprus.1,Other,0,0,0,0,0,0,0
Japan,Norway,Europe,1800,780,800,830,590,0,0
Japan,Oman,Asia,0,0,0,0,0,0,0
Japan,Pakistan,Asia,1500,1000,0,350,640,490,0
Japan,Palestine,Asia,0,0,0,0,0,0,0
Japan,Panama,Americas,350,0,0,0,0,0,0
Japan,Paraguay,Americas,0,0,0,0,0,0,0
Japan,Peru,Americas,1700,900,730,0,660,800,0
Japan,Philippines,Asia,740,0,0,0,300,0,0
Japan,Poland,Europe,4000,1400,2400,420,1900,1600,0
Japan,Portugal,Europe,4900,1700,2700,790,2100,2000,0
Japan,Puerto Rico,Americas,0,0,0,0,0,0,0
Japan,Qatar,Asia,570,0,0,0,0,0,0
Japan,South korea,Other,720,0,0,0,350,0,0
Japan,Romania,Europe,1600,550,850,0,610,750,0
Japan,Saudi Arabia,Asia,1600,1000,420,0,610,770,0
Japan,Serbia,Europe,1400,410,820,0,690,560,0
Japan,Singapore,Asia,1500,750,610,0,390,900,0
Japan,Slovakia,Europe,540,0,0,0,0,0,0
Japan,Slovenia,Europe,360,0,0,0,0,0,0
Japan,South Africa,Africa,630,0,0,0,0,300,0
Japan,Spain,Europe,32000,14000,16000,4100,14000,13000,800
Japan,Sri Lanka,Asia,0,0,0,0,0,0,0
Japan,Sudan,Africa,0,0,0,0,0,0,0
Japan,Sweden,Europe,3900,1600,2000,430,1600,1600,0
Japan,Switzerland,Europe,17000,8600,8100,1000,5600,9100,1600
Japan,Taiwan,Asia,490,0,0,0,0,0,0
Japan,Thailand,Asia,960,430,0,0,320,490,0
Japan,Tunisia,Africa,950,410,320,0,380,320,0
Japan,Türkiye,Asia,10000,3700,4000,2000,5000,2900,0
Japan,Uganda,Africa,0,0,0,0,0,0,0
Japan,Ukraine,Europe,980,310,510,0,440,410,0
Japan,United Arab Emirates,Asia,5800,3000,2400,0,1900,3100,490
Japan,United Kingdom,Europe,51000,21000,27000,2000,16000,29000,2900
Japan,United States of America,Americas,100000,28000,69000,3700,24000,69000,6800
Japan,Uruguay,Americas,360,0,0,0,0,0,0
Japan,Uzbekistan,Asia,1200,320,0,440,630,0,0
Japan,Venezuela (Bolivarian Republic of),Americas,420,0,0,0,0,0,0
Japan,Viet Nam,Asia,1200,460,550,0,620,440,0
Jordan,Argentina,Americas,0,0,0,0,0,0,0
Jordan,Armenia,Asia,0,0,0,0,0,0,0
Jordan,Australia,Oceania,1300,790,360,0,430,790,0
Jordan,Austria,Europe,0,0,0,0,0,0,0
Jordan,Azerbaijan,Asia,0,0,0,0,0,0,0
Jordan,Bahrain,Asia,1400,780,510,0,700,560,0
Jordan,Bangladesh,Asia,0,0,0,0,0,0,0
Jordan,Belarus,Europe,0,0,0,0,0,0,0
Jordan,Belgium,Europe,0,0,0,0,0,0,0
Jordan,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Jordan,Brazil,Americas,0,0,0,0,0,0,0
Jordan,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Jordan,Bulgaria,Europe,0,0,0,0,0,0,0
Jordan,Canada,Americas,3800,2200,1200,0,1600,1900,0
Jordan,Chile,Americas,0,0,0,0,0,0,0
Jordan,China (Mainland),Asia,0,0,0,0,0,0,0
Jordan,Colombia,Americas,0,0,0,0,0,0,0
Jordan,Costa Rica,Americas,0,0,0,0,0,0,0
Jordan,Croatia,Europe,0,0,0,0,0,0,0
Jordan,Cuba,Americas,0,0,0,0,0,0,0
Jordan,Cyprus,Asia,0,0,0,0,0,0,0
Jordan,Czechia,Europe,0,0,0,0,0,0,0
Jordan,Denmark,Europe,0,0,0,0,0,0,0
Jordan,Dominican Republic,Americas,0,0,0,0,0,0,0
Jordan,Ecuador,Americas,0,0,0,0,0,0,0
Jordan,Egypt,Africa,1100,530,0,0,400,340,0
Jordan,Estonia,Europe,0,0,0,0,0,0,0
Jordan,Ethiopia,Africa,0,0,0,0,0,0,0
Jordan,Finland,Europe,0,0,0,0,0,0,0
Jordan,France,Europe,0,0,0,0,0,0,0
Jordan,Georgia,Asia,0,0,0,0,0,0,0
Jordan,Germany,Europe,2200,1500,530,390,1300,500,0
Jordan,Ghana,Africa,0,0,0,0,0,0,0
Jordan,Greece,Europe,0,0,0,0,0,0,0
Jordan,Guatemala,Americas,0,0,0,0,0,0,0
Jordan,Honduras,Americas,0,0,0,0,0,0,0
Jordan,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Jordan,Hungary,Europe,0,0,0,0,0,0,0
Jordan,Iceland,Europe,0,0,0,0,0,0,0
Jordan,India,Asia,0,0,0,0,0,0,0
Jordan,Indonesia,Asia,0,0,0,0,0,0,0
Jordan,Iraq,Asia,2000,1200,380,0,1300,460,0
Jordan,Ireland,Europe,0,0,0,0,0,0,0
Jordan,Israel,Asia,900,520,0,0,400,370,0
Jordan,Italy,Europe,0,0,0,0,0,0,0
Jordan,Japan,Asia,0,0,0,0,0,0,0
Jordan,Jordan,Asia,0,0,0,0,0,0,0
Jordan,Kazakhstan,Asia,0,0,0,0,0,0,0
Jordan,Kenya,Africa,0,0,0,0,0,0,0
Jordan,Kuwait,Asia,6300,3900,1800,580,3700,2000,0
Jordan,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Jordan,Latvia,Europe,0,0,0,0,0,0,0
Jordan,Lebanon,Asia,0,0,0,0,0,0,0
Jordan,Libya,Africa,0,0,0,0,0,0,0
Jordan,Lithuania,Europe,0,0,0,0,0,0,0
Jordan,Luxembourg,Europe,0,0,0,0,0,0,0
Jordan,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Jordan,Malaysia,Asia,1900,980,510,380,1200,0,0
Jordan,Malta,Europe,0,0,0,0,0,0,0
Jordan,Mexico,Americas,0,0,0,0,0,0,0
Jordan,Morocco,Africa,0,0,0,0,0,0,0
Jordan,Netherlands,Europe,0,0,0,0,0,0,0
Jordan,New Zealand,Oceania,0,0,0,0,0,0,0
Jordan,Nigeria,Africa,0,0,0,0,0,0,0
Jordan,Cyprus.1,Other,0,0,0,0,0,0,0
Jordan,Norway,Europe,0,0,0,0,0,0,0
Jordan,Oman,Asia,1100,620,0,0,410,480,0
Jordan,Pakistan,Asia,0,0,0,0,0,0,0
Jordan,Palestine,Asia,1100,660,320,0,370,560,0
Jordan,Panama,Americas,0,0,0,0,0,0,0
Jordan,Paraguay,Americas,0,0,0,0,0,0,0
Jordan,Peru,Americas,0,0,0,0,0,0,0
Jordan,Philippines,Asia,0,0,0,0,0,0,0
Jordan,Poland,Europe,0,0,0,0,0,0,0
Jordan,Portugal,Europe,0,0,0,0,0,0,0
Jordan,Puerto Rico,Americas,0,0,0,0,0,0,0
Jordan,Qatar,Asia,7600,4600,2300,430,3800,3200,0
Jordan,South korea,Other,0,0,0,0,0,0,0
Jordan,Romania,Europe,0,0,0,0,0,0,0
Jordan,Saudi Arabia,Asia,28000,5500,20000,1300,13000,14000,810
Jordan,Serbia,Europe,0,0,0,0,0,0,0
Jordan,Singapore,Asia,0,0,0,0,0,0,0
Jordan,Slovakia,Europe,0,0,0,0,0,0,0
Jordan,Slovenia,Europe,0,0,0,0,0,0,0
Jordan,South Africa,Africa,0,0,0,0,0,0,0
Jordan,Spain,Europe,0,0,0,0,0,0,0
Jordan,Sri Lanka,Asia,0,0,0,0,0,0,0
Jordan,Sudan,Africa,0,0,0,0,0,0,0
Jordan,Sweden,Europe,0,0,0,0,0,0,0
Jordan,Switzerland,Europe,0,0,0,0,0,0,0
Jordan,Taiwan,Asia,0,0,0,0,0,0,0
Jordan,Thailand,Asia,0,0,0,0,0,0,0
Jordan,Tunisia,Africa,0,0,0,0,0,0,0
Jordan,Türkiye,Asia,1300,730,380,0,670,520,0
Jordan,Uganda,Africa,0,0,0,0,0,0,0
Jordan,Ukraine,Europe,0,0,0,0,0,0,0
Jordan,United Arab Emirates,Asia,27000,16000,8000,1200,12000,13000,900
Jordan,United Kingdom,Europe,2500,1300,920,0,1200,1100,0
Jordan,United States of America,Americas,15000,8500,5100,770,7100,6600,650
Jordan,Uruguay,Americas,0,0,0,0,0,0,0
Jordan,Uzbekistan,Asia,0,0,0,0,0,0,0
Jordan,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Jordan,Viet Nam,Asia,0,0,0,0,0,0,0
Kazakhstan,Argentina,Americas,0,0,0,0,0,0,0
Kazakhstan,Armenia,Asia,0,0,0,0,0,0,0
Kazakhstan,Australia,Oceania,0,0,0,0,0,0,0
Kazakhstan,Austria,Europe,0,0,0,0,0,0,0
Kazakhstan,Azerbaijan,Asia,0,0,0,0,0,0,0
Kazakhstan,Bahrain,Asia,0,0,0,0,0,0,0
Kazakhstan,Bangladesh,Asia,0,0,0,0,0,0,0
Kazakhstan,Belarus,Europe,0,0,0,0,0,0,0
Kazakhstan,Belgium,Europe,0,0,0,0,0,0,0
Kazakhstan,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Kazakhstan,Brazil,Americas,0,0,0,0,0,0,0
Kazakhstan,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Kazakhstan,Bulgaria,Europe,0,0,0,0,0,0,0
Kazakhstan,Canada,Americas,630,0,0,0,0,370,0
Kazakhstan,Chile,Americas,0,0,0,0,0,0,0
Kazakhstan,China (Mainland),Asia,0,0,0,0,0,0,0
Kazakhstan,Colombia,Americas,0,0,0,0,0,0,0
Kazakhstan,Costa Rica,Americas,0,0,0,0,0,0,0
Kazakhstan,Croatia,Europe,0,0,0,0,0,0,0
Kazakhstan,Cuba,Americas,0,0,0,0,0,0,0
Kazakhstan,Cyprus,Asia,0,0,0,0,0,0,0
Kazakhstan,Czechia,Europe,0,0,0,0,0,0,0
Kazakhstan,Denmark,Europe,0,0,0,0,0,0,0
Kazakhstan,Dominican Republic,Americas,0,0,0,0,0,0,0
Kazakhstan,Ecuador,Americas,0,0,0,0,0,0,0
Kazakhstan,Egypt,Africa,0,0,0,0,0,0,0
Kazakhstan,Estonia,Europe,0,0,0,0,0,0,0
Kazakhstan,Ethiopia,Africa,0,0,0,0,0,0,0
Kazakhstan,Finland,Europe,0,0,0,0,0,0,0
Kazakhstan,France,Europe,0,0,0,0,0,0,0
Kazakhstan,Georgia,Asia,0,0,0,0,0,0,0
Kazakhstan,Germany,Europe,360,0,0,0,0,0,0
Kazakhstan,Ghana,Africa,0,0,0,0,0,0,0
Kazakhstan,Greece,Europe,0,0,0,0,0,0,0
Kazakhstan,Guatemala,Americas,0,0,0,0,0,0,0
Kazakhstan,Honduras,Americas,0,0,0,0,0,0,0
Kazakhstan,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Kazakhstan,Hungary,Europe,0,0,0,0,0,0,0
Kazakhstan,Iceland,Europe,0,0,0,0,0,0,0
Kazakhstan,India,Asia,930,0,600,350,460,0,0
Kazakhstan,Indonesia,Asia,0,0,0,0,0,0,0
Kazakhstan,Iraq,Asia,0,0,0,0,0,0,0
Kazakhstan,Ireland,Europe,0,0,0,0,0,0,0
Kazakhstan,Israel,Asia,0,0,0,0,0,0,0
Kazakhstan,Italy,Europe,0,0,0,0,0,0,0
Kazakhstan,Japan,Asia,0,0,0,0,0,0,0
Kazakhstan,Jordan,Asia,0,0,0,0,0,0,0
Kazakhstan,Kazakhstan,Asia,0,0,0,0,0,0,0
Kazakhstan,Kenya,Africa,0,0,0,0,0,0,0
Kazakhstan,Kuwait,Asia,0,0,0,0,0,0,0
Kazakhstan,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Kazakhstan,Latvia,Europe,0,0,0,0,0,0,0
Kazakhstan,Lebanon,Asia,0,0,0,0,0,0,0
Kazakhstan,Libya,Africa,0,0,0,0,0,0,0
Kazakhstan,Lithuania,Europe,0,0,0,0,0,0,0
Kazakhstan,Luxembourg,Europe,0,0,0,0,0,0,0
Kazakhstan,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Kazakhstan,Malaysia,Asia,0,0,0,0,0,0,0
Kazakhstan,Malta,Europe,0,0,0,0,0,0,0
Kazakhstan,Mexico,Americas,0,0,0,0,0,0,0
Kazakhstan,Morocco,Africa,0,0,0,0,0,0,0
Kazakhstan,Netherlands,Europe,0,0,0,0,0,0,0
Kazakhstan,New Zealand,Oceania,0,0,0,0,0,0,0
Kazakhstan,Nigeria,Africa,0,0,0,0,0,0,0
Kazakhstan,Cyprus.1,Other,0,0,0,0,0,0,0
Kazakhstan,Norway,Europe,0,0,0,0,0,0,0
Kazakhstan,Oman,Asia,0,0,0,0,0,0,0
Kazakhstan,Pakistan,Asia,0,0,0,0,0,0,0
Kazakhstan,Palestine,Asia,0,0,0,0,0,0,0
Kazakhstan,Panama,Americas,0,0,0,0,0,0,0
Kazakhstan,Paraguay,Americas,0,0,0,0,0,0,0
Kazakhstan,Peru,Americas,0,0,0,0,0,0,0
Kazakhstan,Philippines,Asia,0,0,0,0,0,0,0
Kazakhstan,Poland,Europe,0,0,0,0,0,0,0
Kazakhstan,Portugal,Europe,0,0,0,0,0,0,0
Kazakhstan,Puerto Rico,Americas,0,0,0,0,0,0,0
Kazakhstan,Qatar,Asia,0,0,0,0,0,0,0
Kazakhstan,South korea,Other,0,0,0,0,0,0,0
Kazakhstan,Romania,Europe,0,0,0,0,0,0,0
Kazakhstan,Saudi Arabia,Asia,0,0,0,0,0,0,0
Kazakhstan,Serbia,Europe,0,0,0,0,0,0,0
Kazakhstan,Singapore,Asia,0,0,0,0,0,0,0
Kazakhstan,Slovakia,Europe,0,0,0,0,0,0,0
Kazakhstan,Slovenia,Europe,0,0,0,0,0,0,0
Kazakhstan,South Africa,Africa,0,0,0,0,0,0,0
Kazakhstan,Spain,Europe,0,0,0,0,0,0,0
Kazakhstan,Sri Lanka,Asia,0,0,0,0,0,0,0
Kazakhstan,Sudan,Africa,0,0,0,0,0,0,0
Kazakhstan,Sweden,Europe,0,0,0,0,0,0,0
Kazakhstan,Switzerland,Europe,0,0,0,0,0,0,0
Kazakhstan,Taiwan,Asia,0,0,0,0,0,0,0
Kazakhstan,Thailand,Asia,0,0,0,0,0,0,0
Kazakhstan,Tunisia,Africa,0,0,0,0,0,0,0
Kazakhstan,Türkiye,Asia,4300,2300,800,530,2300,1400,0
Kazakhstan,Uganda,Africa,0,0,0,0,0,0,0
Kazakhstan,Ukraine,Europe,0,0,0,0,0,0,0
Kazakhstan,United Arab Emirates,Asia,980,0,0,0,520,370,0
Kazakhstan,United Kingdom,Europe,690,0,0,0,0,0,0
Kazakhstan,United States of America,Americas,4200,960,1800,480,1700,1800,820
Kazakhstan,Uruguay,Americas,0,0,0,0,0,0,0
